"device","event_id","start_time","end_time","event_duration","year","month","weekday","center_x","center_y","event_type","UTMzone","longitude","latitude","distance_to_colony","sex","effort","n_events","grouped_days"
5416,6,2016-06-13 10:15:28,2016-06-13 12:15:28,120,2016,"Jun","Mon",602213.779287647,5861676.71357744,"Shrimp boat",31,4.5194363472182,52.8950490114716,27.0797744992484,"MM",245003,92,"fishing_days"
5416,17,2016-06-16 08:52:33,2016-06-16 14:25:50,333.283333333333,2016,"Jun","Thu",613221.262198367,5863329.19043825,"Shrimp boat",31,4.6835679312074,52.907692509839,19.1207898607256,"MM",245003,92,"fishing_days"
5416,345,2016-08-02 10:15:36,2016-08-02 15:45:21,329.75,2016,"Aug","Tue",595897.248401717,5958883.85283737,"Shrimp boat",31,4.45500267440073,53.7697241952747,82.6394516463722,"MM",245003,92,"fishing_days"
5416,436,2016-08-18 08:03:18,2016-08-18 11:43:18,220,2016,"Aug","Thu",494897.811484575,4437441.89011298,"Shrimp boat",29,-9.05984903569368,40.0872408612009,1785.79882023424,"MM",245003,92,"fishing_days"
5416,626,2016-10-02 18:52:30,2016-10-02 19:52:30,60,2016,"Oct","Sun",403723.977217092,2616868.35344872,"Shrimp boat",28,-15.944068611056,23.6596873930815,3710.84119742193,"MM",245003,92,"weekend_days"
5416,801,2016-11-02 10:42:19,2016-11-02 14:32:19,230,2016,"Nov","Wed",397768.56856383,2623850.14235696,"Shrimp boat",28,-16.0029412453225,23.7223750710469,3706.74144987569,"MM",245003,92,"fishing_days"
5416,843,2016-11-14 12:58:28,2016-11-14 14:21:25,82.95,2016,"Nov","Mon",398423.713717962,2613726.24952304,"Shrimp boat",28,-15.9958215042114,23.630984742494,3715.83328412851,"MM",245003,92,"fishing_days"
5416,1655,2017-06-29 04:10:07,2017-06-29 08:05:14,235.116666666667,2017,"Jun","Thu",633776.465438666,5901782.46096621,"Shrimp boat",31,5.0050228020747,53.2484279766186,24.4896988672288,"MM",334094,57,"fishing_days"
5416,1728,2017-07-11 03:05:32,2017-07-11 04:24:29,78.95,2017,"Jul","Tue",633741.312583002,5901417.25613252,"Shrimp boat",31,5.00434291081387,53.2451559975606,24.1542703756495,"MM",334094,57,"fishing_days"
5416,1795,2017-07-23 04:43:07,2017-07-23 07:12:25,149.3,2017,"Jul","Sun",626263.77303007,5906350.51859667,"Shrimp boat",31,4.89430674351649,53.2913079373292,26.3184093768543,"MM",334094,57,"weekend_days"
5416,1821,2017-07-27 15:59:23,2017-07-27 19:28:24,209.016666666667,2017,"Jul","Thu",588872.850876473,5849042.32162537,"Shrimp boat",31,4.31773933281574,52.7838709156447,45.4403332839105,"MM",334094,57,"fishing_days"
5416,2178,2017-12-21 04:03:18,2017-12-21 06:28:18,145,2017,"Dec","Thu",400482.777357687,2613346.05199292,"Shrimp boat",28,-15.9756119597738,23.627679280568,3715.3727878266,"MM",334094,57,"fishing_days"
5416,2269,2018-01-12 07:36:31,2018-01-12 08:31:31,55,2018,"Jan","Fri",288983.48600482,2313742.02417122,"Shrimp boat",28,-17.0288894868094,20.9119963680297,4036.18335531539,"MM",313014,56,"fishing_days"
5416,2536,2018-08-04 16:43:31,2018-08-04 19:24:35,161.066666666667,2018,"Aug","Sat",591913.697649595,5840897.60533089,"Shrimp boat",31,4.36053079243478,52.710162917488,49.5262773087902,"MM",313014,56,"weekend_days"
5416,2560,2018-08-08 11:44:49,2018-08-08 15:24:00,219.183333333333,2018,"Aug","Wed",592809.592009945,5849797.51502412,"Trawler",31,4.37630656707382,52.7899954831482,42.1337238129375,"MM",313014,56,"fishing_days"
5416,2879,2018-11-21 13:10:59,2018-11-21 14:45:59,95,2018,"Nov","Wed",403133.829292347,2615766.81088899,"Shrimp boat",NA,NA,NA,NA,"MM",313014,56,"fishing_days"
5416,3078,2019-01-03 06:53:07,2019-01-03 13:19:10,386.05,2019,"Jan","Thu",255312.828366612,2204944.48373817,"Shrimp boat",28,-17.3375499949785,19.9255505870677,4150.0417725487,"MM",414936,62,"fishing_days"
5416,3284,2019-06-23 07:00:41,2019-06-23 09:36:08,155.45,2019,"Jun","Sun",605045.686816779,5844437.408191,"Shrimp boat",31,4.55597291222996,52.7395842596765,39.6935103646018,"MM",414936,62,"weekend_days"
5416,3286,2019-06-23 10:46:30,2019-06-23 14:02:35,196.083333333333,2019,"Jun","Sun",604995.180026829,5843277.42634653,"Trawler",31,4.55485406729441,52.7291698686744,40.7700123896794,"MM",414936,62,"weekend_days"
5416,3293,2019-06-25 06:02:00,2019-06-25 15:06:01,544.016666666667,2019,"Jun","Tue",601476.672082259,5853191.57545628,"Shrimp boat",31,4.5058410596498,52.8189366446712,33.9586062033138,"MM",414936,62,"fishing_days"
5416,3299,2019-06-27 06:40:47,2019-06-27 11:36:54,296.116666666667,2019,"Jun","Thu",607851.941924116,5862969.23261589,"Shrimp boat",31,4.60364317241978,52.905562278532,22.3234117975114,"MM",414936,62,"fishing_days"
5416,3355,2019-07-23 12:37:21,2019-07-23 20:53:01,495.666666666667,2019,"Jul","Tue",598925.443822124,5839576.0791586,"Shrimp boat",31,4.46388737640771,52.697050332335,46.8071603543417,"MM",414936,62,"fishing_days"
5416,3358,2019-07-24 02:28:29,2019-07-24 05:46:50,198.35,2019,"Jul","Wed",599760.832400349,5843347.64147426,"Trawler",31,4.47738973031656,52.7307916438166,43.1198535240462,"MM",414936,62,"fishing_days"
5416,3360,2019-07-24 09:52:21,2019-07-24 15:32:21,340,2019,"Jul","Wed",598664.113805416,5838358.60425989,"Shrimp boat",31,4.45965660271829,52.6861565882842,47.9994050649189,"MM",414936,62,"fishing_days"
5416,3379,2019-07-28 09:48:06,2019-07-28 12:37:44,169.633333333333,2019,"Jul","Sun",608730.874396468,5876053.69011373,"Shrimp boat",31,4.62109960953825,53.0229607284704,13.7403491618166,"MM",414936,62,"weekend_days"
5416,3565,2019-10-27 13:24:30,2019-10-27 15:20:19,115.816666666667,2019,"Oct","Sun",402913.926512785,2615487.23282148,"Shrimp boat",28,-15.951920729302,23.6471652996806,3712.43653086977,"MM",414936,62,"weekend_days"
5416,3760,2020-01-05 13:54:25,2020-01-05 18:09:25,255,2020,"Jan","Sun",267731.633972896,2294755.24270296,"Shrimp boat",28,-17.2305845307899,20.738017252705,4062.05607813752,"MM",529679,67,"weekend_days"
5416,3770,2020-01-06 15:34:25,2020-01-06 21:34:25,360,2020,"Jan","Mon",343809.291400653,2103060.13828561,"Shrimp boat",NA,NA,NA,NA,"MM",529679,67,"fishing_days"
5416,4025,2020-06-27 02:25:50,2020-06-27 06:35:44,249.9,2020,"Jun","Sat",607654.607163316,5867342.33698387,"Shrimp boat",31,4.60216071583511,52.9448986865835,19.2393684295182,"MM",529679,67,"weekend_days"
5472,33,2017-06-01 16:16:17,2017-06-01 18:15:36,119.316666666667,2017,"Jun","Thu",608800.546936919,5838502.1526775,"Trawler",31,4.60960302571425,52.6855056648722,43.9019375204147,"MM",334094,57,"fishing_days"
5472,48,2017-06-04 06:13:42,2017-06-04 11:40:06,326.4,2017,"Jun","Sun",589621.512476252,5810177.82753591,"Trawler",31,4.31830358905228,52.4344476311113,77.271015056319,"MM",334094,57,"weekend_days"
5472,53,2017-06-05 04:57:03,2017-06-05 08:37:34,220.516666666667,2017,"Jun","Mon",603596.642500835,5836232.81709259,"Trawler",31,4.53193310614105,52.666131962291,47.7972932299178,"MM",334094,57,"fishing_days"
5472,68,2017-06-11 10:04:50,2017-06-11 12:35:55,151.083333333333,2017,"Jun","Sun",601731.986654544,5852647.04172999,"Shrimp boat",31,4.50945873490388,52.8139950295383,34.2478134000232,"MM",334094,57,"weekend_days"
5472,74,2017-06-13 09:07:55,2017-06-13 13:49:06,281.183333333333,2017,"Jun","Tue",612903.161145469,5856900.23839269,"Shrimp boat",31,4.67660995261664,52.8499904266851,25.1509949963259,"MM",334094,57,"fishing_days"
5496,17,2017-06-01 04:00:25,2017-06-01 05:31:13,90.8,2017,"Jun","Thu",613173.652540947,5862477.20658561,"Shrimp boat",31,4.68256363287887,52.9000468694279,19.9075132775656,"MM",334094,57,"fishing_days"
5586,9,2017-05-30 23:10:51,2017-05-31 00:26:04,75.2166666666667,2017,"May","Tue",614396.98241211,5874892.49797271,"Trawler",31,4.70512586927113,53.0113458372263,9.21801679276876,"MM",334094,57,"fishing_days"
5592,63,2017-07-07 05:46:07,2017-07-07 11:33:15,347.133333333333,2017,"Jul","Fri",602928.55996617,5838583.54344038,"Shrimp boat",31,4.52279224351389,52.6873846003568,45.8993865900414,"FF",334094,57,"fishing_days"
5592,80,2017-07-14 07:35:04,2017-07-14 12:30:17,295.216666666667,2017,"Jul","Fri",610627.145408476,5877066.89829877,"Shrimp boat",31,4.64970639156201,53.0316764697628,11.6289867255418,"FF",334094,57,"fishing_days"
5592,97,2017-07-18 15:58:20,2017-07-18 18:27:22,149.033333333333,2017,"Jul","Tue",608712.335626591,5861804.8487423,"Shrimp boat",31,4.61604136218239,52.8949257813951,22.7431100601828,"FF",334094,57,"fishing_days"
5592,133,2017-07-26 03:48:36,2017-07-26 07:27:54,219.3,2017,"Jul","Wed",602630.231810334,5876930.98843364,"Shrimp boat",31,4.53045898390435,53.0320489601668,19.4317450175677,"FF",334094,57,"fishing_days"
5592,136,2017-07-27 11:29:18,2017-07-27 19:06:23,457.083333333333,2017,"Jul","Thu",607762.175529085,5872839.22205229,"Shrimp boat",31,4.60559071321108,52.9942718229106,15.9184989606963,"FF",334094,57,"fishing_days"
5592,164,2018-03-25 04:38:39,2018-03-25 06:08:22,89.7166666666667,2018,"Mar","Sun",615063.434993117,5874243.71235855,"Shrimp boat",31,4.71482359552596,53.0053734412285,9.12246124566794,"FF",313014,56,"weekend_days"
5592,187,2018-04-03 03:44:34,2018-04-03 05:28:45,104.183333333333,2018,"Apr","Tue",615081.239307857,5874235.03495792,"Shrimp boat",31,4.71508571727796,53.0052916457651,9.11530698415649,"FF",313014,56,"fishing_days"
5592,523,2019-03-20 14:21:17,2019-03-20 16:12:35,111.3,2019,"Mar","Wed",615147.145107271,5874205.41300987,"Shrimp boat",31,4.71605688901677,53.0050113147764,9.08743713146582,"FF",414936,62,"fishing_days"
5593,22,2017-06-19 16:08:49,2017-06-19 17:42:48,93.9833333333333,2017,"Jun","Mon",476880.256649846,5851091.31595007,"Shrimp boat",31,2.65700698964016,52.8091122995028,147.5895769576,"FF",334094,57,"fishing_days"
5593,46,2017-06-22 10:26:06,2017-06-22 11:42:52,76.7666666666667,2017,"Jun","Thu",597261.532857084,5820119.39654898,"Shrimp boat",31,4.43355074312452,52.5224907064504,65.1145231859786,"FF",334094,57,"fishing_days"
5593,86,2017-06-27 14:09:33,2017-06-27 18:25:25,255.866666666667,2017,"Jun","Tue",595730.739273782,5839254.02611207,"Shrimp boat",31,4.41653479428366,52.6947302012831,48.7134838968768,"FF",334094,57,"fishing_days"
5593,131,2017-07-06 11:43:15,2017-07-06 14:48:20,185.083333333333,2017,"Jul","Thu",574849.859724598,5853045.38848867,"Shrimp boat",31,4.11078011654963,52.8219772933571,54.2657314114288,"FF",334094,57,"fishing_days"
5593,347,2017-12-09 20:25:44,2017-12-10 01:20:44,295,2017,"Dec","Sat",350576.075409047,2506857.63994999,"Shrimp boat",NA,NA,NA,NA,"FF",334094,57,"weekend_days"
5593,391,2017-12-16 00:32:44,2017-12-16 05:17:44,285,2017,"Dec","Sat",318767.71070868,2489628.25207673,"Shrimp boat",28,-16.7618626563136,22.5035221952343,3861.95611572936,"FF",334094,57,"weekend_days"
5593,551,2018-01-06 23:12:24,2018-01-07 02:02:24,170,2018,"Jan","Sat",285541.046464573,2297777.53598847,"Shrimp boat",28,-17.0600087276023,20.767441684433,4052.30584463254,"FF",313014,56,"weekend_days"
5593,614,2018-01-13 17:24:39,2018-01-13 18:14:39,50,2018,"Jan","Sat",256276.532238025,2304600.75673045,"Shrimp boat",NA,NA,NA,NA,"FF",313014,56,"weekend_days"
5593,714,2018-01-28 22:06:46,2018-01-29 06:11:56,485.166666666667,2018,"Jan","Sun",255721.437048071,2304600.44343527,"Shrimp boat",28,-17.3472272541605,20.8253680995567,4057.68266116425,"FF",313014,56,"weekend_days"
5593,731,2018-01-31 06:23:15,2018-01-31 09:13:15,170,2018,"Jan","Wed",274594.563245175,2290610.2742086,"Shrimp boat",NA,NA,NA,NA,"FF",313014,56,"fishing_days"
5593,781,2018-02-07 22:22:07,2018-02-08 00:51:35,149.466666666667,2018,"Feb","Wed",233751.839438753,2292665.49590066,"Shrimp boat",28,-17.5563627448804,20.7146130699152,4077.40094611615,"FF",313014,56,"fishing_days"
5593,991,2018-03-14 18:02:12,2018-03-14 20:27:12,145,2018,"Mar","Wed",264207.342604359,2227233.96307578,"Shrimp boat",28,-17.2554993938535,20.1279133787884,4125.94038824542,"FF",313014,56,"fishing_days"
5593,992,2018-03-14 21:10:52,2018-03-15 04:57:12,466.333333333333,2018,"Mar","Wed",261382.754794565,2228307.49828607,"Shrimp boat",28,-17.2826431232468,20.1372589539972,4126.03959624776,"FF",313014,56,"fishing_days"
5593,1018,2018-03-19 00:08:06,2018-03-19 03:11:36,183.5,2018,"Mar","Mon",240004.898911194,2304688.02406137,"Shrimp boat",28,-17.4981525719516,20.8240246030096,4063.8289839002,"FF",313014,56,"fishing_days"
5593,1079,2018-03-31 11:59:42,2018-03-31 18:54:49,415.116666666667,2018,"Mar","Sat",236687.397090015,2291039.99201302,"Trawler",28,-17.5279545139135,20.7003556354922,4077.73342609237,"FF",313014,56,"weekend_days"
5593,1107,2018-04-06 01:12:12,2018-04-06 03:36:04,143.866666666667,2018,"Apr","Fri",235751.92053665,2296430.98259528,"Trawler",28,-17.5377401751829,20.7488882708157,4073.13365666689,"FF",313014,56,"fishing_days"
5593,1152,2018-04-18 04:43:34,2018-04-18 08:33:34,230,2018,"Apr","Wed",338935.381384014,3124399.75096731,"Shrimp boat",28,-16.6415858049228,28.2356588646537,3276.86081971335,"FF",313014,56,"fishing_days"
5593,1199,2018-04-25 18:01:12,2018-04-25 19:41:12,100,2018,"Apr","Wed",411857.017400055,4850833.17301918,"Shrimp boat",30,-4.09581477824618,43.8053123094224,1220.49161317529,"FF",313014,56,"fishing_days"
5593,1222,2018-05-01 08:41:00,2018-05-01 12:46:00,245,2018,"May","Tue",357396.20988455,5544770.30556253,"Shrimp boat",31,1.00854572052063,50.0381322026776,427.225811271,"FF",313014,56,"fishing_days"
5593,1223,2018-05-01 13:41:00,2018-05-01 16:46:00,185,2018,"May","Tue",359684.869154739,5546629.27242271,"Shrimp boat",31,1.03980608482111,50.0553857946556,424.351710354684,"FF",313014,56,"fishing_days"
5593,1224,2018-05-01 17:31:00,2018-05-01 19:16:00,105,2018,"May","Tue",362893.693449001,5550149.77628367,"Shrimp boat",31,1.08334495328217,50.0877794604032,419.602334886847,"FF",313014,56,"fishing_days"
5593,1353,2018-07-24 02:41:56,2018-07-24 04:16:56,95,2018,"Jul","Tue",612080.462705904,5860234.13847963,"Trawler",31,4.6655456689196,52.880120153887,22.4028640765994,"FF",313014,56,"fishing_days"
5593,1388,2018-07-29 03:58:48,2018-07-29 06:09:28,130.666666666667,2018,"Jul","Sun",592637.627298431,5846483.78615848,"Shrimp boat",31,4.37281981512862,52.760243922934,44.71479302964,"FF",313014,56,"weekend_days"
5593,1570,2019-03-24 19:35:54,2019-03-24 23:00:35,204.683333333333,2019,"Mar","Sun",497356.215133859,4291390.91562534,"Shrimp boat",29,-9.03043384270068,38.7712322230973,1911.03122811255,"FF",414936,62,"weekend_days"
5593,1599,2019-04-05 07:09:04,2019-04-05 10:33:07,204.05,2019,"Apr","Fri",474627.368214375,5188538.79994949,"Shrimp boat",30,-3.33280737758522,46.8499069937099,903.582561954843,"FF",414936,62,"fishing_days"
5593,2187,2020-05-05 15:36:11,2020-05-05 21:26:11,350,2020,"May","Tue",510522.028119088,5847409.20314971,"Shrimp boat",31,3.15598233864049,52.7764041018217,115.867164449104,"FF",529679,67,"fishing_days"
5593,2560,2021-02-25 14:16:06,2021-02-25 19:47:24,331.3,2021,"Feb","Thu",224531.529615846,2284739.82770631,"Shrimp boat",28,-17.643581350238,20.6417363794343,4088.37796794758,"FF",479343,67,"fishing_days"
5594,89,2018-06-28 08:33:30,2018-06-28 12:18:50,225.333333333333,2018,"Jun","Thu",608376.984880609,5856607.26635247,"Shrimp boat",31,4.60932845558813,52.848287628163,27.3297236103416,"MM",313014,56,"fishing_days"
5594,746,2019-03-13 14:32:20,2019-03-13 16:28:27,116.116666666667,2019,"Mar","Wed",374142.740948111,4064070.00371742,"Shrimp boat",30,-4.40920518414939,36.7139855306733,1955.87219262044,"MM",414936,62,"fishing_days"
5594,814,2019-04-09 03:39:29,2019-04-09 08:09:18,269.816666666667,2019,"Apr","Tue",599484.190775771,5851310.71522164,"Shrimp boat",31,4.47571226918532,52.802405200269,36.6585130827364,"MM",414936,62,"fishing_days"
5594,1346,2020-07-21 03:20:38,2020-07-21 05:11:03,110.416666666667,2020,"Jul","Tue",608645.905659974,5858690.50670921,"Shrimp boat",31,4.61401456259995,52.8669536086413,25.3929496594536,"MM",529679,67,"fishing_days"
5601,377,2019-03-20 14:13:54,2019-03-20 17:24:28,190.566666666667,2019,"Mar","Wed",706045.963741245,5483306.25611231,"Shrimp boat",30,-0.156066585875552,49.4674151314532,528.802555693749,"FF",414936,62,"fishing_days"
5603,85,2018-07-26 09:44:07,2018-07-26 13:36:24,232.283333333333,2018,"Jul","Thu",582551.013511861,5870801.54336614,"Trawler",31,4.22954851730574,52.9804367413557,40.3229840440043,"MM",313014,56,"fishing_days"
5603,92,2018-07-27 12:17:13,2018-07-27 18:47:33,390.333333333333,2018,"Jul","Fri",587504.119650856,5859606.51062078,"Shrimp boat",31,4.30028290984335,52.8790388500532,40.0544934443214,"MM",313014,56,"fishing_days"
5603,111,2018-07-31 11:18:30,2018-07-31 12:04:29,45.9833333333333,2018,"Jul","Tue",616437.958022803,5872784.83278557,"Shrimp boat",31,4.73477268241684,52.9919678760861,9.32174463663283,"MM",313014,56,"fishing_days"
5689,28,2018-06-06 22:37:35,2018-06-07 06:22:52,465.283333333333,2018,"Jun","Wed",611592.40169651,5861001.0271444,"Shrimp boat",31,4.65855928439451,52.8871127538011,21.9349681920783,"MM",313014,56,"fishing_days"
5689,71,2018-06-14 21:30:44,2018-06-15 01:53:22,262.633333333333,2018,"Jun","Thu",609246.83619911,5857565.84648045,"Shrimp boat",31,4.62256081284108,52.8567257350468,26.0700118234098,"MM",313014,56,"fishing_days"
5689,146,2018-06-27 21:31:14,2018-06-28 02:30:29,299.25,2018,"Jun","Wed",607657.073164057,5863437.24208913,"Shrimp boat",31,4.60090198660732,52.909806907734,22.0826267254074,"MM",313014,56,"fishing_days"
5689,182,2018-07-02 22:36:05,2018-07-03 04:42:16,366.183333333333,2018,"Jul","Mon",607408.722237454,5858980.29147578,"Shrimp boat",31,4.59573868921763,52.8698059762373,25.8103634022985,"MM",313014,56,"fishing_days"
5689,204,2018-07-07 07:49:04,2018-07-07 09:02:55,73.85,2018,"Jul","Sat",615076.517149066,5874364.01762682,"Shrimp boat",31,4.71506132444309,53.0064516201667,9.03159741003446,"MM",313014,56,"weekend_days"
5689,227,2018-07-13 10:57:11,2018-07-13 11:52:25,55.2333333333333,2018,"Jul","Fri",614878.037218037,5874277.38254515,"Shrimp boat",31,4.7120738812562,53.0057157828792,9.23683436170446,"MM",313014,56,"fishing_days"
5689,230,2018-07-14 07:07:25,2018-07-14 15:56:10,528.75,2018,"Jul","Sat",537500.394180776,5899712.87392385,"Shrimp boat",31,3.56198049353828,53.245361363767,86.3128997200683,"MM",313014,56,"weekend_days"
5689,244,2018-07-16 16:26:19,2018-07-16 18:56:18,149.983333333333,2018,"Jul","Mon",612931.915434565,5863793.21819672,"Shrimp boat",31,4.67942874865581,52.9119230046215,18.8402140911166,"MM",313014,56,"fishing_days"
5689,308,2018-08-01 08:02:42,2018-08-01 08:42:44,40.0333333333333,2018,"Aug","Wed",610904.762273477,5872746.15881301,"Trawler",31,4.65236044417516,52.9927942690133,13.2998205731382,"MM",313014,56,"fishing_days"
5689,392,2018-08-21 20:36:09,2018-08-22 02:43:48,367.65,2018,"Aug","Tue",547158.511014244,5740991.82624334,"Shrimp boat",31,3.68416500985018,51.8177710273188,158.16492107921,"MM",313014,56,"fishing_days"
5689,400,2018-08-22 22:14:39,2018-08-23 01:59:39,225,2018,"Aug","Wed",539193.23539694,5734835.50812581,"Shrimp boat",31,3.56791774338942,51.7630360101681,167.396114330329,"MM",313014,56,"fishing_days"
5689,418,2018-08-29 12:37:33,2018-08-29 16:58:46,261.216666666667,2018,"Aug","Wed",608395.139753785,5133295.50718978,"Shrimp boat",30,-1.59135474967407,46.3445575787697,877.640584290324,"MM",313014,56,"fishing_days"
5689,424,2018-08-30 10:36:13,2018-08-30 15:26:13,290,2018,"Aug","Thu",608836.158876669,5113474.71995961,"Shrimp boat",30,-1.59020347387572,46.1661551883152,894.973178328381,"MM",313014,56,"fishing_days"
5689,538,2018-09-13 08:57:14,2018-09-13 11:11:17,134.05,2018,"Sep","Thu",630507.869819002,5085135.5409378,"Shrimp boat",30,-1.31735290463332,45.9073991320874,910.653610192063,"MM",313014,56,"fishing_days"
5689,781,2019-04-22 18:23:12,2019-04-23 02:53:07,509.916666666667,2019,"Apr","Mon",608050.753994142,5866527.95853457,"Shrimp boat",31,4.60778244903741,52.9375010937229,19.5232312895689,"MM",414936,62,"fishing_days"
5689,819,2019-05-02 13:58:18,2019-05-02 16:24:08,145.833333333333,2019,"May","Thu",611656.513047859,5858131.84285193,"Shrimp boat",31,4.65852768783351,52.8613173877924,24.4882561527127,"MM",414936,62,"fishing_days"
5689,835,2019-05-07 03:03:57,2019-05-07 08:15:08,311.183333333333,2019,"May","Tue",609049.220426653,5867016.72675419,"Shrimp boat",31,4.62279738752485,52.9416912354862,18.4790709114966,"MM",414936,62,"fishing_days"
5692,126,2018-12-07 16:56:20,2018-12-07 18:16:36,80.2666666666667,2018,"Dec","Fri",373351.577413491,4063406.83577328,"Shrimp boat",30,-4.41795143174913,36.7079038062259,1956.76298280234,"MM",313014,56,"fishing_days"
5692,188,2019-01-16 12:21:45,2019-01-16 13:26:45,65,2019,"Jan","Wed",373548.970188221,4063338.92868596,"Shrimp boat",30,-4.41573081295669,36.7073181198204,1956.76148291046,"MM",414936,62,"fishing_days"
5692,248,2019-03-25 15:52:32,2019-03-25 16:52:32,60,2019,"Mar","Mon",373325.149165808,4063085.7928041,"Shrimp boat",NA,NA,NA,NA,"MM",414936,62,"fishing_days"
5697,68,2019-06-24 04:58:57,2019-06-24 09:08:52,249.916666666667,2019,"Jun","Mon",490824.753302451,5697893.62743735,"Shrimp boat",31,2.86801191539337,51.432167788461,224.625441584662,"MM",414936,62,"fishing_days"
5697,192,2019-12-11 03:36:42,2019-12-11 07:16:42,220,2019,"Dec","Wed",439728.256297887,4064233.10297015,"Shrimp boat",NA,NA,NA,NA,"MM",414936,62,"fishing_days"
5697,602,2020-04-29 18:08:18,2020-04-29 21:54:26,226.133333333333,2020,"Apr","Wed",573535.407357238,5862497.79611275,"Shrimp boat",31,4.09341133207213,52.9071164560909,51.3876401151088,"MM",529679,67,"fishing_days"
5697,614,2020-05-03 20:10:18,2020-05-03 23:14:25,184.116666666667,2020,"May","Sun",580176.824780663,5869630.38354213,"Shrimp boat",31,4.19390471997945,52.9702713294119,42.9078740998786,"MM",529679,67,"weekend_days"
5697,657,2020-05-14 21:49:12,2020-05-15 00:23:18,154.1,2020,"May","Thu",553384.612695378,5874785.18925152,"Shrimp boat",31,3.79584865070077,53.0199427734608,68.5033889498882,"MM",529679,67,"fishing_days"
5697,688,2020-05-27 01:00:22,2020-05-27 05:35:22,275,2020,"May","Wed",612087.207732185,5860217.02242731,"Shrimp boat",31,4.66563996075032,52.8799649469625,22.4154024662847,"MM",529679,67,"fishing_days"
5697,693,2020-05-27 15:23:26,2020-05-27 17:19:08,115.7,2020,"May","Wed",612709.418005014,5861267.67982029,"Shrimp boat",31,4.67524579776929,52.8892759043453,21.199391483381,"MM",529679,67,"fishing_days"
5697,776,2020-06-16 13:36:18,2020-06-16 20:53:18,437,2020,"Jun","Tue",607997.025025917,5869928.76621733,"Shrimp boat",31,4.6081167109479,52.9680714298833,17.3083762701824,"MM",529679,67,"fishing_days"
5697,804,2020-06-21 11:09:14,2020-06-21 20:08:54,539.666666666667,2020,"Jun","Sun",540924.413387428,5913409.46261899,"Trawler",31,3.61505644297459,53.3682195220578,87.1972234373846,"MM",529679,67,"weekend_days"
5697,813,2020-06-23 23:36:35,2020-06-24 00:31:33,54.9666666666667,2020,"Jun","Tue",614871.287977393,5874181.6622436,"Shrimp boat",31,4.71193930659814,53.0048571448262,9.30588553000852,"MM",529679,67,"fishing_days"
5697,959,2021-03-30 12:22:40,2021-03-31 05:08:17,1005.61666666667,2021,"Mar","Tue",477745.424554615,5707960.95026629,"Shrimp boat",31,2.67923061039804,51.5223265511668,224.636288952344,"MM",479343,67,"fishing_days"
5698,53,2019-06-06 14:42:44,2019-06-06 18:21:24,218.666666666667,2019,"Jun","Thu",586781.757320808,5891574.59533676,"Shrimp boat",31,4.29814908287821,53.1664562914831,36.672242001071,"MM",414936,62,"fishing_days"
5698,174,2019-07-01 17:28:06,2019-07-01 20:24:36,176.5,2019,"Jul","Mon",556353.089585836,5743244.20567471,"Shrimp boat",31,3.81791111129028,51.837169043325,152.015928130836,"MM",414936,62,"fishing_days"
5698,226,2019-07-14 22:03:56,2019-07-15 03:24:49,320.883333333333,2019,"Jul","Sun",678967.524993764,5489164.33490384,"Shrimp boat",30,-0.52676775152451,49.528641453939,540.887976605975,"MM",414936,62,"weekend_days"
5698,711,2019-11-18 14:33:08,2019-11-18 16:37:19,124.183333333333,2019,"Nov","Mon",351057.748160802,4550575.65004374,"Shrimp boat",31,1.2265675083983,41.0928135194207,1359.19875262137,"MM",414936,62,"fishing_days"
5698,911,2020-02-10 12:24:06,2020-02-10 15:44:06,200,2020,"Feb","Mon",350942.75469715,4549238.40969923,"Shrimp boat",31,1.22552296238991,41.0807522319353,1360.53558230231,"MM",529679,67,"fishing_days"
5698,921,2020-02-12 14:50:53,2020-02-12 16:30:53,100,2020,"Feb","Wed",350464.16230212,4549844.82879069,"Shrimp boat",31,1.21968071142936,41.0861244125592,1360.03437375627,"MM",529679,67,"fishing_days"
5698,961,2020-02-21 14:50:24,2020-02-21 18:00:24,190,2020,"Feb","Fri",351063.921558647,4550453.09341977,"Shrimp boat",31,1.22667066201996,41.0917111788254,1359.31796592,"MM",529679,67,"fishing_days"
5698,975,2020-02-25 13:36:04,2020-02-25 15:01:04,85,2020,"Feb","Tue",350609.111526524,4549939.41305329,"Shrimp boat",NA,NA,NA,NA,"MM",529679,67,"fishing_days"
5698,1005,2020-03-02 07:39:36,2020-03-02 09:49:36,130,2020,"Mar","Mon",351402.302226666,4551351.14914101,"Shrimp boat",NA,NA,NA,NA,"MM",529679,67,"fishing_days"
5698,1029,2020-03-06 06:19:02,2020-03-06 08:03:35,104.55,2020,"Mar","Fri",351723.199117306,4551136.5207823,"Shrimp boat",31,1.23435206984466,41.0979851508147,1358.5160985696,"MM",529679,67,"fishing_days"
5698,1033,2020-03-07 05:49:28,2020-03-07 08:30:35,161.116666666667,2020,"Mar","Sat",351891.937090734,4551446.76256977,"Shrimp boat",31,1.2362857085182,41.1008092764472,1358.17790376094,"MM",529679,67,"weekend_days"
5698,1296,2020-06-16 03:29:20,2020-06-16 06:25:35,176.25,2020,"Jun","Tue",606912.898689797,5860954.73516797,"Shrimp boat",31,4.5890240592995,52.8876473662001,24.4896384503461,"MM",529679,67,"fishing_days"
